"job_id","job_title","company_name","salary_year_avg","skills"
1216840,"Data Analyst, Operations (Remote)","hims & hers","125000.0","r"
1216840,"Data Analyst, Operations (Remote)","hims & hers","125000.0","bash"
1216840,"Data Analyst, Operations (Remote)","hims & hers","125000.0","postgresql"
1216840,"Data Analyst, Operations (Remote)","hims & hers","125000.0","bigquery"
1216840,"Data Analyst, Operations (Remote)","hims & hers","125000.0","airflow"
1216840,"Data Analyst, Operations (Remote)","hims & hers","125000.0","looker"
1229773,"Manager, Data Analytics & Reporting - Remote","Infinity Consulting Solutions, Inc.","125000.0","sql"
1229773,"Manager, Data Analytics & Reporting - Remote","Infinity Consulting Solutions, Inc.","125000.0","go"
1229773,"Manager, Data Analytics & Reporting - Remote","Infinity Consulting Solutions, Inc.","125000.0","excel"
1229773,"Manager, Data Analytics & Reporting - Remote","Infinity Consulting Solutions, Inc.","125000.0","notion"
1551308,"Investment Data and Analytics Manager","Get It Recruit - Information Technology","125000.0","sql"
1551308,"Investment Data and Analytics Manager","Get It Recruit - Information Technology","125000.0","python"
1551308,"Investment Data and Analytics Manager","Get It Recruit - Information Technology","125000.0","r"
1551308,"Investment Data and Analytics Manager","Get It Recruit - Information Technology","125000.0","vba"
1551308,"Investment Data and Analytics Manager","Get It Recruit - Information Technology","125000.0","excel"
1551308,"Investment Data and Analytics Manager","Get It Recruit - Information Technology","125000.0","tableau"
1551308,"Investment Data and Analytics Manager","Get It Recruit - Information Technology","125000.0","alteryx"
1551308,"Investment Data and Analytics Manager","Get It Recruit - Information Technology","125000.0","flow"
300502,"Healthcare Data Analyst","Get It Recruit - Real Estate","125000.0","sql"
300502,"Healthcare Data Analyst","Get It Recruit - Real Estate","125000.0","python"
300502,"Healthcare Data Analyst","Get It Recruit - Real Estate","125000.0","shell"
300502,"Healthcare Data Analyst","Get It Recruit - Real Estate","125000.0","bigquery"
300502,"Healthcare Data Analyst","Get It Recruit - Real Estate","125000.0","redshift"
300502,"Healthcare Data Analyst","Get It Recruit - Real Estate","125000.0","spark"
300502,"Healthcare Data Analyst","Get It Recruit - Real Estate","125000.0","airflow"
300502,"Healthcare Data Analyst","Get It Recruit - Real Estate","125000.0","jupyter"
285447,"Data Analyst","Robert Half","125000.0","flow"
900945,"Data Analyst","The Walt Disney Company","125000.0","sql"
900945,"Data Analyst","The Walt Disney Company","125000.0","python"
900945,"Data Analyst","The Walt Disney Company","125000.0","r"
900945,"Data Analyst","The Walt Disney Company","125000.0","sas"
900945,"Data Analyst","The Walt Disney Company","125000.0","databricks"
900945,"Data Analyst","The Walt Disney Company","125000.0","snowflake"
900945,"Data Analyst","The Walt Disney Company","125000.0","sas"
900945,"Data Analyst","The Walt Disney Company","125000.0","spss"
595967,"Data Science Analyst 2 (Pop Health)","Starbridge Partners","125000.0","sql"
595967,"Data Science Analyst 2 (Pop Health)","Starbridge Partners","125000.0","python"
595967,"Data Science Analyst 2 (Pop Health)","Starbridge Partners","125000.0","r"
595967,"Data Science Analyst 2 (Pop Health)","Starbridge Partners","125000.0","sas"
595967,"Data Science Analyst 2 (Pop Health)","Starbridge Partners","125000.0","sas"
400967,"Healthcare Data Analyst (Manager)- $120,000-130,000/yr | Remote in PST","PWR Staffing & Recruiting","125000.0","sql"
1682817,"Data Analyst: regional physical security","Blackstone Consulting, Inc.","124500.0","excel"
1682817,"Data Analyst: regional physical security","Blackstone Consulting, Inc.","124500.0","power bi"
1682817,"Data Analyst: regional physical security","Blackstone Consulting, Inc.","124500.0","word"
1682817,"Data Analyst: regional physical security","Blackstone Consulting, Inc.","124500.0","sharepoint"
1682817,"Data Analyst: regional physical security","Blackstone Consulting, Inc.","124500.0","powerpoint"
1682817,"Data Analyst: regional physical security","Blackstone Consulting, Inc.","124500.0","microsoft teams"
821092,"Data Analyst, Support Operations","Cloudflare","124000.0","sql"
821092,"Data Analyst, Support Operations","Cloudflare","124000.0","python"
821092,"Data Analyst, Support Operations","Cloudflare","124000.0","r"
821092,"Data Analyst, Support Operations","Cloudflare","124000.0","tableau"
821092,"Data Analyst, Support Operations","Cloudflare","124000.0","looker"
631753,"Data Analytics Manager","Get It Recruit - Information Technology","123000.0","sql"
631753,"Data Analytics Manager","Get It Recruit - Information Technology","123000.0","tableau"
631753,"Data Analytics Manager","Get It Recruit - Information Technology","123000.0","power bi"
631753,"Data Analytics Manager","Get It Recruit - Information Technology","123000.0","looker"
596565,"Lead Analyst - Data Analytics - Remote","ICF","122769.0","sql"
596565,"Lead Analyst - Data Analytics - Remote","ICF","122769.0","python"
596565,"Lead Analyst - Data Analytics - Remote","ICF","122769.0","tableau"
596565,"Lead Analyst - Data Analytics - Remote","ICF","122769.0","power bi"
238020,"Business Data Analyst with SQL (Strong)","Innova Solutions","122500.0","sql"
238020,"Business Data Analyst with SQL (Strong)","Innova Solutions","122500.0","aws"
238020,"Business Data Analyst with SQL (Strong)","Innova Solutions","122500.0","jira"
238020,"Business Data Analyst with SQL (Strong)","Innova Solutions","122500.0","confluence"
1015777,"Decision Science Analyst - Consumer Lending","Analytic Recruiting Inc.","122500.0","sql"
1015777,"Decision Science Analyst - Consumer Lending","Analytic Recruiting Inc.","122500.0","python"
1015777,"Decision Science Analyst - Consumer Lending","Analytic Recruiting Inc.","122500.0","sas"
1015777,"Decision Science Analyst - Consumer Lending","Analytic Recruiting Inc.","122500.0","snowflake"
1015777,"Decision Science Analyst - Consumer Lending","Analytic Recruiting Inc.","122500.0","tableau"
1015777,"Decision Science Analyst - Consumer Lending","Analytic Recruiting Inc.","122500.0","sas"
426033,"Sales Ops Data Analyst (Remote)","CloudFlare","122000.0","sql"
426033,"Sales Ops Data Analyst (Remote)","CloudFlare","122000.0","bigquery"
426033,"Sales Ops Data Analyst (Remote)","CloudFlare","122000.0","tableau"
426033,"Sales Ops Data Analyst (Remote)","CloudFlare","122000.0","sheets"
298860,"Sales Ops Data Analyst (Austin, TX or Remote)","Cloudflare","122000.0","sql"
298860,"Sales Ops Data Analyst (Austin, TX or Remote)","Cloudflare","122000.0","bigquery"
298860,"Sales Ops Data Analyst (Austin, TX or Remote)","Cloudflare","122000.0","tableau"
298860,"Sales Ops Data Analyst (Austin, TX or Remote)","Cloudflare","122000.0","sheets"
587198,"Data Architect","Motion Recruitment","120000.0","sql"
587198,"Data Architect","Motion Recruitment","120000.0","azure"
587198,"Data Architect","Motion Recruitment","120000.0","aws"
587198,"Data Architect","Motion Recruitment","120000.0","bigquery"
587198,"Data Architect","Motion Recruitment","120000.0","redshift"
587198,"Data Architect","Motion Recruitment","120000.0","snowflake"
587198,"Data Architect","Motion Recruitment","120000.0","gcp"
587198,"Data Architect","Motion Recruitment","120000.0","tableau"
999820,"Business Intelligence Data Analyst","LAI","120000.0","sql"
999820,"Business Intelligence Data Analyst","LAI","120000.0","go"
999820,"Business Intelligence Data Analyst","LAI","120000.0","excel"
999820,"Business Intelligence Data Analyst","LAI","120000.0","tableau"
999820,"Business Intelligence Data Analyst","LAI","120000.0","word"
999820,"Business Intelligence Data Analyst","LAI","120000.0","kubernetes"
999820,"Business Intelligence Data Analyst","LAI","120000.0","jira"
999820,"Business Intelligence Data Analyst","LAI","120000.0","confluence"
236172,"Data Analytics Analyst","Get It Recruit - Information Technology","120000.0","excel"
236172,"Data Analytics Analyst","Get It Recruit - Information Technology","120000.0","tableau"
236172,"Data Analytics Analyst","Get It Recruit - Information Technology","120000.0","power bi"
236172,"Data Analytics Analyst","Get It Recruit - Information Technology","120000.0","sharepoint"
236172,"Data Analytics Analyst","Get It Recruit - Information Technology","120000.0","powerpoint"
236172,"Data Analytics Analyst","Get It Recruit - Information Technology","120000.0","outlook"
236172,"Data Analytics Analyst","Get It Recruit - Information Technology","120000.0","visio"
1191992,"Business Data Analyst","Robert Half","120000.0","sql"
1191992,"Business Data Analyst","Robert Half","120000.0","tableau"
1191992,"Business Data Analyst","Robert Half","120000.0","power bi"
1611348,"Lifeforce: Data Analyst (Remote)","M13","120000.0","sql"
1611348,"Lifeforce: Data Analyst (Remote)","M13","120000.0","r"
1611348,"Lifeforce: Data Analyst (Remote)","M13","120000.0","sas"
1611348,"Lifeforce: Data Analyst (Remote)","M13","120000.0","sas"
1611348,"Lifeforce: Data Analyst (Remote)","M13","120000.0","spss"
1132443,"Risk Data Analyst","US Development Finance Corporation (formerly Overseas Private Investment Corporation)","119908.0","python"
1132443,"Risk Data Analyst","US Development Finance Corporation (formerly Overseas Private Investment Corporation)","119908.0","vba"
1132443,"Risk Data Analyst","US Development Finance Corporation (formerly Overseas Private Investment Corporation)","119908.0","tableau"
1132443,"Risk Data Analyst","US Development Finance Corporation (formerly Overseas Private Investment Corporation)","119908.0","power bi"
